action,cold,warm,create,rent,queue
video,1,3,1,3,0
image,4,143,4,1,142
disk,1,287,1,1,286
markdown2html,34,2526,34,8,2518
matmul,10,23,10,3,20
map_reduce,1,0,1,0,0
float_operation,26,1001,26,20,981
linpack,9,238,9,7,231
k-means,0,2,0,2,0
network,4,3,4,2,1
couchdb_test,1,0,1,0,0
