action,openwhisk,pagurus,prewarm,sock,pagurus/openwhisk,prewarm/openwhisk,sock/openwhisk
cs_bot,0.6052489280700684,0.053502559661865234,0.4809019565582275,,0.08839761159506153,0.7945523473980519,
ep_users_sign_up,0.7667446136474609,,,,,,
ep_products_table_update,0.6994794209798177,0.016694068908691406,0.009852313995361328,0.009750843048095703,0.02386641895097738,0.014085209228257766,0.013940142848572878
ep_orders_create_order,0.6532893180847168,0.018616557121276855,0.011528770128885904,0.01201788584391276,0.028496650114923066,0.01764726562908669,0.018395962571600342
ep_products_validate,0.8976726531982422,0.030368328094482422,0.01199809710184733,0.04275970458984375,0.03383006933127089,0.013365782124586643,0.047633961486404655
ep_delivery_on_package_created,0.9978959560394287,0.04324793815612793,0.546502947807312,,0.04333912558156426,0.5476552385043624,
ep_payment_validate,0.9683923244476318,0.05655670166015625,0.5217603445053101,0.1264165242513021,0.05840267444541759,0.5387902519806945,0.13054267476088238
ep_warehouse_on_order_events,0.8450440963109335,0.027709662914276123,0.017883777618408203,0.02756524085998535,0.032790789303473664,0.02116312947037959,0.03261988454841857
ep_warehouse_table_update,0.6633443832397461,0.016896158456802368,0.00971287488937378,0.008437514305114746,0.0254711713609185,0.014642281045535513,0.012719658925739721
ep_payment_cancel_payment,0.7732853889465332,0.022229909896850586,,,0.028747355393763448,,
ep_delivery_table_requests,0.7467800776163737,0.017023120607648577,0.012860468455723353,0.00962674617767334,0.02279535986281824,0.017221225955534755,0.012891005620290087
ep_payment_process_payment,0.6585379838943481,0.017553424835205077,0.01048266887664795,,0.02665514406838109,0.015918093007570123,
ep_orders_on_event,0.6269931793212891,0.01654338836669922,0.009973764419555664,0.007295131683349609,0.02638527644687809,0.015907293330291276,0.011635105331203894
ep_orders_table_update,0.7401388883590698,0.016023826599121094,0.016178607940673828,0.009739995002746582,0.021649756351334048,0.021858881076418948,0.013159685507595347
ep_payment_update_payment,0.6623184680938721,0.014118552207946777,0.009215688705444336,0.0075109004974365234,0.021316863243417392,0.013914286177111664,0.011340315662724332
df_union,,0.1783379316329956,0.7937214374542236,,,,
eo_athenarunner,0.5803664326667786,0.03146469593048096,0.008056163787841797,0.016630887985229492,0.05421522362329082,0.013881167714720847,0.02865584060196368
eo_gluerunner,0.6317288080851237,0.015360474586486816,0.009428262710571287,0.008961677551269531,0.024314981982612126,0.01492454133784074,0.014185956753237017
eo_ons3objectcreated,0.5879353880882263,0.01767963171005249,0.00897824764251709,0.008057832717895508,0.030070705162927636,0.015270806664166647,0.013705303135599553
fmp_twitter_streaming,0.6498280763626099,0.04442298412322998,0.4329354763031006,0.1200253963470459,0.06836113387387953,0.6662307955766422,0.18470330955671213
fmp_twitterddb,,0.012581586837768556,,,,,
fmp_comparefaces,,0.03937268257141113,,,,,
fp_notification,0.6371350969587054,0.04564587275187174,0.44789648056030273,0.12192368507385254,0.07164237689896118,0.7029851011163685,0.19136237456677854
fp_conversion,0.8145997524261475,0.08356565237045288,0.505715799331665,0.18289701143900552,0.10258492237637776,0.620815066326102,0.2245237748897882
fp_sentiment,0.7301199436187744,0.020227527618408202,0.008823633193969727,0.009881973266601562,0.02770438993647025,0.012085183086817455,0.01353472583918533
t_payment_method,,0.015439271926879885,,,,,
t_ddb_encrypt_item,0.644255002339681,0.10731983184814453,,,0.16657974165260817,,
sc_add_to_cart,1.111365795135498,0.03635674715042114,0.01537442207336426,0.01581891377766927,0.03271357397317462,0.01383380894090753,0.01423375979979717
sc_update_cart,0.9855514168739319,0.02993708848953247,0.016041040420532227,0.011076688766479492,0.03037597833757862,0.01627620857307756,0.011239077512174468
sc_list_cart,0.9505957365036011,0.03441983461380005,0.015706419944763184,0.015250444412231444,0.03620869870550872,0.01652271238090461,0.016043038935062245
sc_migrate_cart,1.0147711634635925,0.03399026393890381,0.012161493301391602,0.016263723373413086,0.03349549648502925,0.0119844687543961,0.01602698614129134
sc_checkout_cart,1.0051842331886292,0.036975622177124016,0.015921990076700848,,0.03678492057105845,0.015839872484065303,
sc_delete_from_cart,0.7396191954612732,0.020432551701863602,,,0.02762577259655974,,
tcp_download_podcast,,,,,,,
tcp_check_transcribe,,,,0.44083428382873535,,,
tcp_process_podcast_rss,,,,0.4320244789123535,,,
tcp_upload_to_elasticsearch,,,,,,,
cer_lambda,,,,,,,
