id,time,lender,renter
eae62aee6e83499d832beb4f7b3ca6c4,1609933738.0224109,linpack,network
fd215e2103354c02ae8b99eca0346b85,1609933738.0413456,linpack,network
1ee28dfef5324e8da3eeac50b4f3d6cb,1609933740.9898107,matmul,linpack
9a73c49ebe7247d09ccda3ab040af978,1609933787.054885,linpack,float_operation
d3f9216beea5413faee264001dd7d71f,1609933824.2262564,linpack,network
0cf4f0bd1b9f48a694db9b3aae0d6df2,1609933889.1525378,couchdb_test,markdown2html
d12e377ca6884e95b0e2016a23c9f599,1609933938.2788737,linpack,network
99c12c280d304252a8a597eef1188205,1609933938.291426,matmul,linpack
530e5acf54254481b1553345581b1d06,1609933942.2658677,network,matmul
6a566ab3fd9a48229f95db68cd571528,1609934002.3124318,linpack,disk
6d8fbee68768477e98c4ef72f930bffd,1609934027.367506,linpack,network
67722dc7171847d58f0b5ba01a9f0566,1609934304.656452,matmul,video
1723f6c8481742929590d00ce0fe52d4,1609934418.8018053,matmul,video
e9b04d7135114bb48141061966474519,1609934421.786721,couchdb_test,k-means
fbbc5b9a2f3c42a5a1ab5ca2f534219a,1609934471.8529592,matmul,video
7587173a98ad4232a8c3af20687a8435,1609934603.0688376,network,matmul
f620faa4797046778a079afda0743588,1609934857.3420448,matmul,video
253706ddeb7343fc98c94e709fa4ec80,1609934858.3521342,k-means,network
