action,openwhisk,pagurus,prewarm,sock,pagurus/openwhisk,prewarm/openwhisk,sock/openwhisk
cs_bot,0.6623454689979553,0.1414100726445516,0.4823734760284424,0.15056562423706055,0.21349896581686761,0.7282807818678254,0.22732189059109476
ep_users_sign_up,0.5857371091842651,0.0162354310353597,0.00879654884338379,0.007952499389648437,0.027717948514428593,0.015017912823782712,0.013576908932274404
ep_products_table_update,0.602952241897583,,0.011849403381347656,0.010042667388916016,,0.0196523083553944,0.016655825604545732
ep_orders_create_order,0.6170494026607938,0.016932249069213867,0.009267747402191162,0.010207605361938477,0.02744067006012793,0.015019457700189778,0.01654260634225074
ep_products_validate,,,,,,,
ep_delivery_on_package_created,0.7903885841369629,0.017994165420532227,0.4362826347351074,0.13028264045715332,0.022766226362163775,0.5519849900305569,0.16483365659868543
ep_payment_validate,,0.2096567153930664,,,,,
ep_warehouse_on_order_events,0.5998451709747314,,0.010849714279174805,,,0.018087524588293886,
ep_warehouse_table_update,0.6198476155598959,0.026694774627685547,0.01060160001118978,0.008271535237630209,0.04306667309443902,0.017103558592564023,0.013344465688004136
ep_payment_cancel_payment,0.6123906135559082,0.029969533284505207,0.008888769149780273,0.007550191879272461,0.04893859020876246,0.014514868374886958,0.012329045730194175
ep_delivery_table_requests,0.6074213981628418,0.018686532974243164,0.010801315307617188,0.008727312088012695,0.030763705445282234,0.017782243661955247,0.014367804812949669
ep_payment_process_payment,,,,,,,
ep_orders_on_event,0.6216507355372111,0.01756114959716797,0.008828083674112955,0.008426030476888021,0.028249221939699268,0.014201034712013977,0.013554283772553587
ep_orders_table_update,,,,,,,
ep_payment_update_payment,0.6451811790466309,0.01498556137084961,0.008346319198608398,0.006821632385253906,0.0232269040969134,0.01293639596080834,0.010573204251453945
df_union,0.746140718460083,0.24847465753555298,0.8548697233200073,0.6251600583394369,0.33301313195768967,1.1457218486672647,0.8378581182778349
eo_athenarunner,,,,,,,
eo_gluerunner,0.6441528797149658,,0.008147239685058594,,,0.01264799078234922,
eo_ons3objectcreated,0.6395304203033447,0.018317461013793945,,,0.02864204802815405,,
fmp_twitter_streaming,,,,,,,
fmp_twitterddb,,,,,,,
fmp_comparefaces,,,,,,,
fp_notification,0.6712575356165568,0.04779982566833496,0.45391690731048584,0.1498422622680664,0.07120936917964034,0.6762187137214908,0.22322619012453215
fp_conversion,0.8305620749791464,0.12579743067423502,0.5502228736877441,0.18625760078430176,0.15146060055462263,0.6624705007167093,0.22425488280208108
fp_sentiment,0.7885161638259888,0.026240825653076175,0.008720040321350098,0.008113940556844076,0.03327874158692205,0.01105879717042104,0.01029013852737542
t_payment_method,,0.012300252914428711,,,,,
t_ddb_encrypt_item,0.6638268232345581,0.29642682075500487,0.6502592086791992,0.324200963973999,0.44654239687187924,0.9795615150209667,0.48838183789305106
sc_add_to_cart,1.0908308982849122,0.03392016887664795,0.016876061757405598,0.014225006103515625,0.031095716971328766,0.015470832173840541,0.01304052362825555
sc_update_cart,1.106842041015625,0.03756135702133179,0.015496134757995605,0.014244794845581055,0.03393560745747057,0.014000312767101382,0.01286976308969092
sc_list_cart,1.0005257606506348,0.03243255615234375,,0.014321088790893555,0.03241551335095369,,0.01431356328254922
sc_migrate_cart,1.0324946880340575,0.033639955520629886,0.013615012168884277,,0.03258123834485069,0.013186520305308513,
sc_checkout_cart,0.974735164642334,0.0314936637878418,0.01781463623046875,0.012543439865112305,0.03230996985668202,0.01827638611663876,0.012868561964433643
sc_delete_from_cart,0.7473805904388428,0.02452719211578369,,,0.03281753959034707,,
tcp_download_podcast,0.6810622692108155,0.18721294403076172,0.7313820123672485,0.47172594070434576,0.2748837404363858,1.073884203297213,0.6926326152980999
tcp_check_transcribe,0.6731373786926269,0.09668421745300293,0.771885871887207,0.4270442724227905,0.14363222205960963,1.1466988705728542,0.6344087937178582
tcp_process_podcast_rss,0.7033031781514486,0.08411967754364014,0.7407918572425842,0.430449644724528,0.11960656535740251,1.0533037248454789,0.6120399538871918
tcp_upload_to_elasticsearch,0.684184455871582,0.14960747957229614,0.7880508899688721,0.4721086025238037,0.21866541732771652,1.1518105727277517,0.6900311728397642
cer_lambda,,0.3117079734802246,,0.7675179243087769,,,
